 -0.24107136709501303      -0.24107136846827801      -0.24107137118417657      -0.24107137518199587      -0.24107138037245118      -0.24107138663959557      -0.24107139384342388      -0.24107140182303019      -0.24107141040011928      -0.24107141938314910      -0.24107142857143413      -0.24107143775971912      -0.24107144674270700      -0.24107145531985846      -0.24107146329944396      -0.24107147050323202      -0.24107147677043803      -0.24107148196083039      -0.24107148595867994      -0.24107148867457645      -0.24107149004784845     
 -0.24107137590559305      -0.24107137708203732      -0.24107137940873577      -0.24107138283362223      -0.24107138728012356      -0.24107139264911512      -0.24107139882054832      -0.24107140565648261      -0.24107141300436971      -0.24107142069997664      -0.24107142857143787      -0.24107143644289836      -0.24107144413844192      -0.24107145148637193      -0.24107145832234711      -0.24107146449371789      -0.24107146986270966      -0.24107147430927400      -0.24107147773412890      -0.24107148006079576      -0.24107148123727293     
 -0.24107137565317097      -0.24107137683530555      -0.24107137917305363      -0.24107138261441105      -0.24107138708224751      -0.24107139247696602      -0.24107139867790367      -0.24107140554670220      -0.24107141292974890      -0.24107142066227502      -0.24107142857143748      -0.24107143648058046      -0.24107144421312607      -0.24107145159615051      -0.24107145846492994      -0.24107146466593016      -0.24107147006056487      -0.24107147452848565      -0.24107147796976894      -0.24107148030758688      -0.24107148148965529     
 -0.24107137565657927      -0.24107137683860319      -0.24107137917626553      -0.24107138261734298      -0.24107138708495043      -0.24107139247925899      -0.24107139867985830      -0.24107140554813652      -0.24107141293077183      -0.24107142066278503      -0.24107142857141689      -0.24107143648011131      -0.24107144421206081      -0.24107145159469592      -0.24107145846301745      -0.24107146466359425      -0.24107147005792623      -0.24107147452550903      -0.24107147796662218      -0.24107148030422881      -0.24107148148626575     
 -0.24107137565654629      -0.24107137683860785      -0.24107137917623114      -0.24107138261730654      -0.24107138708493545      -0.24107139247920034      -0.24107139867988411      -0.24107140554811857      -0.24107141293077372      -0.24107142066276441      -0.24107142857145925      -0.24107143648006826      -0.24107144421210125      -0.24107145159469368      -0.24107145846303243      -0.24107146466358975      -0.24107147005798243      -0.24107147452552702      -0.24107147796661318      -0.24107148030426326      -0.24107148148630173     
 -0.24107137565654629      -0.24107137683860785      -0.24107137917625207      -0.24107138261726466      -0.24107138708495626      -0.24107139247922152      -0.24107139867986277      -0.24107140554811857      -0.24107141293077372      -0.24107142066276477      -0.24107142857145886      -0.24107143648006826      -0.24107144421210125      -0.24107145159469329      -0.24107145846303318      -0.24107146466358975      -0.24107147005796073      -0.24107147452554875      -0.24107147796661318      -0.24107148030426326      -0.24107148148630173     
 -0.24107137565654554      -0.24107137683858593      -0.24107137917627303      -0.24107138261728489      -0.24107138708495587      -0.24107139247920034      -0.24107139867988320      -0.24107140554811798      -0.24107141293077372      -0.24107142066276591      -0.24107142857141575      -0.24107143648011020      -0.24107144421208065      -0.24107145159471463      -0.24107145846303432      -0.24107146466358975      -0.24107147005794047      -0.24107147452552777      -0.24107147796663494      -0.24107148030430522      -0.24107148148626054     
 -0.24107137565627274      -0.24107137683833688      -0.24107137917599633      -0.24107138261706804      -0.24107138708471232      -0.24107139247905590      -0.24107139867970989      -0.24107140554802017      -0.24107141293066658      -0.24107142066273179      -0.24107142857143898      -0.24107143648014243      -0.24107144421216606      -0.24107145159481244      -0.24107145846318759      -0.24107146466377560      -0.24107147005818555      -0.24107147452574285      -0.24107147796686798      -0.24107148030453604      -0.24107148148657451     
 -0.24107137568711806      -0.24107137686847316      -0.24107137920482022      -0.24107138264382205      -0.24107138710888534      -0.24107139250008913      -0.24107139869711905      -0.24107140556145659      -0.24107141293976991      -0.24107142066734139      -0.24107142857145811      -0.24107143647551413      -0.24107144420304139      -0.24107145158139817      -0.24107145844577713      -0.24107146464272194      -0.24107147003401139      -0.24107147449901023      -0.24107147793804604      -0.24107148027439965      -0.24107148145572768     
 -0.24107137370704446      -0.24107137493263342      -0.24107137735635650      -0.24107138092427199      -0.24107138555642513      -0.24107139114951537      -0.24107139757856097      -0.24107140469990898      -0.24107141235452778      -0.24107142037139859      -0.24107142857141275      -0.24107143677149101      -0.24107144478831910      -0.24107145244295924      -0.24107145956428666      -0.24107146599335155      -0.24107147158640058      -0.24107147621861844      -0.24107147978641474      -0.24107148221031260      -0.24107148343579080     
