  -3.1318407127667314E-006  -2.7899010461851503E-006  -1.7733178335754827E-006  -7.0699749055158634E-007   4.4862377188148450E-008   3.4878884764763529E-007   3.2474144810723526E-007   1.5446348622036310E-007   2.8987990133289010E-009  -6.4334520796620318E-008  -5.3797374281912274E-008  -8.3683951233436815E-009   3.3072324199558127E-008   5.1698296229911449E-008   4.7718036225022960E-008   3.1156282030638269E-008   1.2481695246338857E-008  -2.3151991269555598E-009  -1.2590136263776963E-008  -2.0945638989693457E-008  -3.0606309504255739E-008  -4.3292348055719369E-008  -5.8474117727545787E-008  -7.3711684086101174E-008  -8.5748425516338249E-008  -9.1776395366511730E-008  -9.0379062502074205E-008  -8.2027246859949528E-008  -6.8768589016975338E-008  -5.3596980513579634E-008  -3.9141322712939363E-008  -2.6875854045481571E-008  -1.6185704591649726E-008  -5.2538653080332873E-009   8.2215974792652950E-009   2.3766300038631299E-008   3.8038453202944794E-008   4.2240362509041261E-008   3.0278938291231933E-008  -1.4716114108553890E-009  -3.4122744503031412E-008  -4.4793854410852402E-008   1.3536165863973352E-008   1.2415752275504036E-007   2.6335235640655147E-007   2.3080009320906866E-007  -5.7818838123530052E-008  -8.2310534638141409E-007  -1.8285946894180947E-006  -2.9214403256538901E-006  -3.5732908012509053E-006
  -4.3550783991597167E-006  -3.1225604589513178E-006  -1.8412431414538408E-006  -6.7097887646028198E-007   7.7747443483211498E-008   3.8555637932313758E-007   3.3429389981187718E-007   1.5538829085948169E-007  -6.0420226946633626E-009  -7.2287019432792907E-008  -5.8092541027621174E-008  -7.7663111254511180E-009   3.6830739005497271E-008   5.5901579443587417E-008   5.0259454863546549E-008   3.0952128980948200E-008   9.8718798760555337E-009  -6.2935028204494362E-009  -1.6547739010107882E-008  -2.3848505098712129E-008  -3.1874572424766842E-008  -4.2930600278081850E-008  -5.6828410464941847E-008  -7.1290689602630957E-008  -8.3041422008054864E-008  -8.9122586910869695E-008  -8.8072679025141365E-008  -8.0224772519396539E-008  -6.7786634704035157E-008  -5.3579073898100140E-008  -4.0434098167574763E-008  -2.9259964829105399E-008  -1.9572468365030822E-008  -8.4664999569267104E-009   5.6106920267033795E-009   2.3657159690200144E-008   3.9236100513127120E-008   4.6662512299434911E-008   3.2001916597159529E-008   2.2340502729006891E-009  -4.1175304259927215E-008  -4.3233763787758894E-008  -3.1046690218694550E-009   1.4928823658527657E-007   2.5263786481571898E-007   3.2718878806292651E-007  -4.8525672230459449E-008  -6.4981577943545865E-007  -1.7872259697182533E-006  -2.7458605924013391E-006  -3.4677823337880827E-006
  -3.8863385534715347E-006  -2.9365698083205771E-006  -1.6781898345974431E-006  -5.6219658678413598E-007   1.8646783617182194E-007   4.3160160920208130E-007   3.6094394573193966E-007   1.4768886176519391E-007  -2.0094155714356354E-008  -8.6963911759274648E-008  -6.4336724385494191E-008  -5.5394641998440797E-009   4.4152903395933141E-008   6.3685256099926799E-008   5.4538369476803121E-008   3.0318236046711349E-008   4.8354063253430724E-009  -1.3544241968211841E-008  -2.3698980405060036E-008  -2.8941328843710715E-008  -3.4048683709156839E-008  -4.2182577122915494E-008  -5.3859961247917588E-008  -6.7022907599101028E-008  -7.8296192528682718E-008  -8.4556913281788257E-008  -8.4025021854645639E-008  -7.7149195523007605E-008  -6.5920608519694384E-008  -5.3598160561685222E-008  -4.2430695932867742E-008  -3.3654604041332937E-008  -2.5235944032229743E-008  -1.4832899305789337E-008   1.5417810338971480E-009   2.1840795006540167E-008   4.3392679098357145E-008   5.1007684697106780E-008   4.1488888785461142E-008   3.0583036103593031E-012  -3.7433507340742245E-008  -6.6575528995943532E-008   8.6905171184370450E-009   1.1649311590367083E-007   3.4167302612186923E-007   3.1602347151660215E-007   1.8386806402426181E-007  -6.1694431438552577E-007  -1.4694799239933776E-006  -2.6279659960659618E-006  -3.2174804033557880E-006
  -3.1399497906758889E-006  -2.4766503647910554E-006  -1.4059124264775846E-006  -3.5005250573205693E-007   2.9069765969391703E-007   5.0314415446506267E-007   3.6900202955714168E-007   1.3886835056875488E-007  -4.2576912745451168E-008  -1.0274111886254821E-007  -6.9558328034957637E-008  -2.5722970628527792E-010   5.4940577774720272E-008   7.3693255700849059E-008   5.9610569605461614E-008   2.8722638314646051E-008  -2.0359339799984329E-009  -2.3058956783068851E-008  -3.2669385645941317E-008  -3.5202992924995493E-008  -3.6509476822137437E-008  -4.1074432173974552E-008  -5.0092349733520201E-008  -6.1779792678723624E-008  -7.2627467079063477E-008  -7.9096029886893161E-008  -7.9299724705351950E-008  -7.3349781734173276E-008  -6.3708797904906840E-008  -5.3256474481620660E-008  -4.4901141045750785E-008  -3.8563012598621070E-008  -3.2715530084797232E-008  -2.2276792567836774E-008  -5.1229929409974187E-009   2.0764747499582570E-008   4.5245667298736414E-008   6.1459091487900395E-008   4.6559507436982894E-008   1.1606120689511279E-008  -5.1128336689409963E-008  -6.2906213051105984E-008  -3.3929663141585291E-008   1.5413184990820117E-007   2.9693783656914441E-007   4.8390095455652638E-007   1.7585112303819539E-007  -2.9001092027858272E-007  -1.3991358134568532E-006  -2.2786661570128870E-006  -3.0035878222089973E-006
  -2.5942471202494710E-006  -2.0879756017916358E-006  -1.1149129057475002E-006  -1.9115018692894559E-007   4.0130780760982976E-007   5.2926143905007706E-007   3.7110826037189959E-007   1.1343637123378823E-007  -6.5212825764437974E-008  -1.1699813724092011E-007  -7.0177803724452690E-008   9.4041240419895367E-009   6.8414362378380043E-008   8.4910320696449104E-008   6.4233172921215873E-008   2.6142287889129031E-008  -1.0234302417252289E-008  -3.3463342351009583E-008  -4.2199332713757295E-008  -4.1485383785459969E-008  -3.8780805474640089E-008  -3.9638698529575155E-008  -4.6088130680873251E-008  -5.6474905574786527E-008  -6.7014890341405900E-008  -7.3871993668634880E-008  -7.4657704417722124E-008  -6.9714049059899593E-008  -6.1213389990178658E-008  -5.2860651412475013E-008  -4.6796818625993155E-008  -4.3718710393824160E-008  -3.9846187845830969E-008  -3.1134048335528651E-008  -1.1483115220419643E-008   1.6742918237380371E-008   4.9951902106847024E-008   6.7216130727760352E-008   6.2348247931685850E-008   1.2751249119091755E-008  -4.0209576371644240E-008  -9.2253718102230930E-008  -2.7025918222095543E-008   9.3433225219208271E-008   3.6404380572563344E-007   4.2829235720465148E-007   3.8903866877992854E-007  -2.9067176290920038E-007  -1.0736147983136932E-006  -2.1599991195664354E-006  -2.7304918732290462E-006
  -2.3675221033636618E-006  -1.8617229930184551E-006  -9.6337005123237042E-007  -8.0840764707379442E-008   4.2971880491460274E-007   5.3277762264436468E-007   3.4048730897240365E-007   8.4319381477016009E-008  -8.8506207675254078E-008  -1.2487734190463892E-007  -6.4529689248332676E-008   2.3334228611837649E-008   8.3949606797389942E-008   9.5946773963351273E-008   6.8049675699087529E-008   2.2497583698332518E-008  -1.8774629975681911E-008  -4.3777582633183071E-008  -5.1075888635697391E-008  -4.7116825436350172E-008  -4.0490553297940247E-008  -3.8043637541498952E-008  -4.2304416336834860E-008  -5.1721882890490218E-008  -6.2227767052079432E-008  -6.9440137453612321E-008  -7.0861934165044160E-008  -6.6455974075780512E-008  -5.9047279325257964E-008  -5.1983717738117001E-008  -4.8415296203903530E-008  -4.7674661212212957E-008  -4.6875116056787920E-008  -3.8779122564481204E-008  -1.9424628287692362E-008   1.4148415125028386E-008   5.0271066459996530E-008   7.8510238525186099E-008   7.0228073239565745E-008   3.1589395006054171E-008  -4.6741281079995534E-008  -8.3701343824710284E-008  -7.2747509110432373E-008   1.0294141539191058E-007   2.8710702097006763E-007   5.0687860658760176E-007   3.2642494769696828E-007  -9.2095696069272037E-008  -1.0567506488617926E-006  -1.9169646175432038E-006  -2.5802730477253455E-006
  -2.3552526419168274E-006  -1.8119091595228396E-006  -9.1060604244519439E-007  -7.5699072010770863E-008   4.1757476976211899E-007   4.8992158829808108E-007   3.0039404214088350E-007   4.9615374621281294E-008  -1.0569272675814422E-007  -1.2585060368830445E-007  -5.3123135890231759E-008   4.0435770200936139E-008   9.9813231195858276E-008   1.0622342005994766E-007   7.0638505943014505E-008   1.8502906550671439E-008  -2.7003429238763723E-008  -5.2942708791189196E-008  -5.8723181449340897E-008  -5.1616392171180928E-008  -4.1649194304564348E-008  -3.6436902187481014E-008  -3.9055048691276893E-008  -4.7885829447576601E-008  -5.8488389327377879E-008  -6.6167354062881436E-008  -6.7939419506483941E-008  -6.4034507914651219E-008  -5.7035396676864566E-008  -5.1210253243760258E-008  -4.9099408844097614E-008  -5.1032012890375293E-008  -5.2118791879929981E-008  -4.6275643553899976E-008  -2.5572779826349940E-008   9.1538979423832351E-009   5.3127112289519725E-008   8.3407684392002024E-008   8.7129821638859406E-008   3.8999857640206748E-008  -2.8008862885259275E-008  -1.0020029595110558E-007  -6.9498918182919742E-008   4.2313619483258513E-008   2.9207986435714206E-007   4.1998219839356471E-007   3.9094444181930754E-007  -1.4862164998685756E-007  -9.1639022495315626E-007  -1.8804793090188008E-006  -2.4474030277388259E-006
  -2.4295551751679634E-006  -1.8420914671135600E-006  -9.4302417912028858E-007  -1.1114496573094711E-007   3.6235476494339558E-007   4.3799204163530442E-007   2.5350883417485365E-007   2.0819076712585982E-008  -1.1666226047701843E-007  -1.2101768243760744E-007  -3.8612261513137902E-008   5.7699176748970953E-008   1.1447188158313081E-007   1.1469975105642126E-007   7.2401638668770350E-008   1.4610261730909483E-008  -3.3928852883474685E-008  -6.0443915117199321E-008  -6.4632700949064634E-008  -5.4977117358091011E-008  -4.2297766546619316E-008  -3.5048242941903981E-008  -3.6515639264824925E-008  -4.5032728809690358E-008  -5.5871330214928400E-008  -6.3884402551941366E-008  -6.6016579338144840E-008  -6.2211373970424118E-008  -5.5611719054539381E-008  -5.0253467395700805E-008  -4.9596062327207798E-008  -5.3020768356836459E-008  -5.6514468020879120E-008  -5.1550110498647585E-008  -3.1805009987977654E-008   6.3102938753240709E-009   5.2324810412241942E-008   9.1779179783434833E-008   9.5206672077324805E-008   5.8313131120688027E-008  -2.4323574248502622E-008  -8.6291875363991855E-008  -9.6592526789562871E-008   3.6490022128909949E-008   2.2305984309634039E-007   4.1480398028925775E-007   3.0946470760961908E-007  -1.1066296404238506E-007  -9.5289657564556752E-007  -1.8068779190361093E-006  -2.4077906689706774E-006
  -2.4986958705869311E-006  -1.8947341329338117E-006  -9.8911601097151337E-007  -1.6518955503475041E-007   3.1014009660434994E-007   3.8816777492289845E-007   2.1744398781553540E-007   6.1314453514427201E-011  -1.2150365513718950E-007  -1.1408752954855660E-007  -2.5400907752159970E-008   7.1977899421954414E-008   1.2565414171661346E-007   1.2093721388391207E-007   7.3355997338986345E-008   1.1661857932457331E-008  -3.9020461541604268E-008  -6.5673483065804825E-008  -6.8705839098093580E-008  -5.7149636963223741E-008  -4.2645723507227229E-008  -3.4015467946984844E-008  -3.4782536559318122E-008  -4.3173426602925486E-008  -5.4202023662565763E-008  -6.2524464931296248E-008  -6.4793722511115432E-008  -6.1130067577122547E-008  -5.4538535315093487E-008  -4.9651981737057482E-008  -4.9604967699375026E-008  -5.4470027037673348E-008  -5.9092652250950465E-008  -5.5695444868357994E-008  -3.5532169413796798E-008   2.8960428547462891E-009   5.3448766826509613E-008   9.4685760872528779E-008   1.0641852428178859E-007   6.6129474380824380E-008  -8.2652598203114530E-009  -8.9145144328839354E-008  -9.1843800564817002E-008   3.2037660024908372E-009   2.0921090347625346E-007   3.5251348190490361E-007   2.9832280333541572E-007  -1.6800899022006988E-007  -9.3691796820838381E-007  -1.8214705628794012E-006  -2.3848774305390563E-006
  -2.5304606108000893E-006  -1.9252500968146287E-006  -1.0217057247741133E-006  -1.9772841151899367E-007   2.7690278994740853E-007   3.6053235771826841E-007   1.9737122960994391E-007  -1.0122544552571000E-008  -1.2296925690213897E-007  -1.0927380063308066E-007  -1.7482747374786275E-008   7.9990649291816762E-008   1.3180951442814945E-007   1.2418437456487849E-007   7.3833752643054362E-008   1.0020940140187395E-008  -4.1669560130533356E-008  -6.8399580468309060E-008  -7.0753225737225562E-008  -5.8238351524110548E-008  -4.2777028328735110E-008  -3.3474924775238285E-008  -3.3903382893587981E-008  -4.2250115188113304E-008  -5.3409470767671072E-008  -6.1865620977781367E-008  -6.4247548917092997E-008  -6.0567287533852161E-008  -5.4050365228707662E-008  -4.9247507805658727E-008  -4.9660810321649389E-008  -5.5027467182986328E-008  -6.0553553788388046E-008  -5.7557406332275727E-008  -3.7879095826772943E-008   1.6791094413319550E-009   5.2982636176805702E-008   9.7795517566869050E-008   1.0996886260980497E-007   7.4510882417180846E-008  -4.6830031415201478E-009  -8.1667201844853876E-008  -9.9193139514730522E-008   3.9399283835450655E-010   1.8310527181986114E-007   3.4025536076176532E-007   2.6215034718002345E-007  -1.7496137388883781E-007  -9.6130179716435983E-007  -1.8171672361844136E-006  -2.3870880805770822E-006
