   5.0000000000000003E-002  0.10940745831929709        8.0051614370683408E-002
  0.15000000000000002       0.54100521231625409       0.22783921013194505     
  0.25000000000000000       0.92871625070453379       0.35920596191973309     
  0.35000000000000003        1.2891120146177024       0.47415186973404783     
  0.45000000000000001        1.5691748253746647       0.57267693357488880     
  0.55000000000000004        1.8345150520760909       0.65478115344225640     
  0.65000000000000002        2.0143246994903872       0.72046452933615046     
  0.75000000000000000        2.1782298663498754       0.76972706125657098     
  0.85000000000000009        2.2652032621910010       0.80256874920351795     
  0.95000000000000007        2.3208529287981219       0.81898959317699149     
