   5.0000000000000003E-002 -0.19794621230406090        8.8763510314687238E-002
  0.15000000000000002       0.87981670240953647       0.25263460628026368     
  0.25000000000000000        1.4412693285652225       0.39829780269410930     
  0.35000000000000003        1.7633637043910653       0.52575309955622440     
  0.45000000000000001        1.7634581409826202       0.63500049686660853     
  0.55000000000000004        1.7632169035499168       0.72603999462526214     
  0.65000000000000002        1.7629786862064101       0.79887159283218501     
  0.75000000000000000        1.7626755884266996       0.85349529148737702     
  0.85000000000000009        1.7623677998806710       0.88991109059083850     
  0.95000000000000007        1.7622376148953065       0.90811899014256925     
